,id,title,release_date,popularity,vote_average,vote_count
5171,6283,MouseHunt,1997-12-19,28.696,6.537,1187
5172,522681,Escape Room,2019-01-03,44.689,6.5,4478
5173,8338,Blindness,2008-05-14,20.27,6.5,1216
5174,799546,Luckiest Girl Alive,2022-09-30,13.08,6.5,778
5175,752623,The Lost City,2022-03-24,56.003,6.5,3336
5176,445040,My Friend Dahmer,2017-11-03,13.728,6.5,549
5177,375366,The Girl with All the Gifts,2016-09-23,18.941,6.535,1891
5178,309299,Experimenter,2015-10-16,9.557,6.5,440
5179,16296,Killer Klowns from Outer Space,1988-05-27,30.111,6.535,919
5180,10147,Bad Santa,2003-11-26,21.337,6.5,2036
5181,5955,The Pledge,2001-01-19,21.58,6.535,964
5182,635744,Jarhead: Law of Return,2019-10-01,20.828,6.5,3329
5183,526051,Look Away,2018-11-02,20.01,6.5,799
5184,11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972-08-06,19.119,6.534,874
5185,2360,Saving Grace,2000-01-24,14.305,6.5,398
5186,172386,Return to Nim's Island,2013-03-15,11.694,6.5,631
5187,38575,The Karate Kid,2010-06-10,70.151,6.5,5752
5188,36586,Blade II,2002-03-22,34.628,6.532,4506
5189,436274,Radius,2017-07-17,17.392,6.5,616
5190,293167,Kong: Skull Island,2017-03-08,169.177,6.532,10082
5191,282984,Irrational Man,2015-07-17,14.179,6.5,2303
5192,245700,Mr. Turner,2014-10-31,12.421,6.5,496
5193,21316,Leroy & Stitch,2006-06-23,28.784,6.532,493
5194,14429,Drive Me Crazy,1999-10-01,17.319,6.5,364
5195,401981,Red Sparrow,2018-02-28,68.682,6.531,5756
5196,339408,The Birth of a Nation,2016-09-09,13.898,6.5,507
5197,53319,What a Beautiful Day,2011-01-05,6.61,6.5,1463
5198,21861,LOL (Laughing Out Loud),2009-02-04,10.042,6.5,1270
5199,16119,Cinderella III: A Twist in Time,2007-02-06,46.046,6.531,1198
5200,1990,Paranoid Park,2007-07-12,11.604,6.5,506
5201,739405,Operation Fortune: Ruse de Guerre,2023-01-04,56.774,6.531,1280
5202,489326,Mortal,2020-02-28,14.318,6.5,451
5203,76338,Thor: The Dark World,2013-10-30,77.556,6.53,16816
5204,55721,Bridesmaids,2011-05-13,36.739,6.529,4206
5205,15655,The Tigger Movie,2000-02-11,24.386,6.5,540
5206,6069,The Witches of Eastwick,1987-06-12,29.807,6.5,1316
5207,274479,Joy,2015-12-24,38.696,6.529,3971
5208,271724,Hippocrates,2014-09-03,8.039,6.5,458
5209,14024,Raise Your Voice,2004-08-10,17.463,6.5,805
5210,10502,The Man Without a Face,1993-08-25,13.557,6.529,485
5211,10354,True Crime,1999-03-19,19.233,6.532,696
5212,865,The Running Man,1987-11-13,55.423,6.529,2224
5213,330,The Lost World: Jurassic Park,1997-05-23,2.988,6.529,8042
5214,353616,Pitch Perfect 3,2017-12-20,37.699,6.5,3213
5215,109428,Evil Dead,2013-04-05,53.355,6.5,4387
5216,14136,The Love Bug,1968-12-23,24.321,6.5,552
5217,12079,Spun,2003-02-07,24.293,6.5,429
5218,2148,The Cotton Club,1984-12-14,17.25,6.5,375
5219,575446,New Order,2020-10-22,12.011,6.5,311
5220,270946,Penguins of Madagascar,2014-11-22,81.517,6.527,3977
5221,242224,The Babadook,2014-05-22,30.928,6.527,5762
5222,109428,Evil Dead,2013-04-05,53.355,6.5,4387
5223,44129,The Company Men,2010-10-21,9.37,6.5,680
5224,37933,Tales from Earthsea,2006-07-29,28.758,6.5,1258
5225,13649,High School Musical 2,2007-08-17,23.762,6.5,3618
5226,10656,Subway,1985-04-10,14.238,6.5,419
5227,10567,Dinosaur,2000-05-19,58.302,6.525,2387
5228,10126,Colors,1988-04-15,25.218,6.5,433
5229,186929,Borgman,2013-05-13,9.98,6.5,302
5230,14510,From Beyond,1986-10-24,14.462,6.526,513
5231,435,The Day After Tomorrow,2004-05-26,36.877,6.526,7765
5232,661231,Operation Mincemeat,2022-04-01,12.916,6.5,619
5233,38843,Ramona and Beezus,2010-07-23,21.58,6.5,738
5234,11285,Cocoon: The Return,1988-09-13,16.142,6.5,957
5235,9816,Save the Last Dance,2001-01-12,15.585,6.5,1228
5236,9276,The Faculty,1998-12-25,23.689,6.525,1848
5237,5951,The Jane Austen Book Club,2007-09-09,11.168,6.5,358
5238,988078,Through My Window: Across the Sea,2023-06-23,91.747,6.524,728
5239,517088,Being the Ricardos,2021-12-10,14.338,6.524,590
5240,469274,Nicky Larson and the Cupid's Perfume,2019-02-06,25.829,6.524,754
5241,257785,Tulip Fever,2017-07-13,14.258,6.5,664
5242,9399,Lionheart,1990-06-07,48.768,6.5,977
5243,8413,Event Horizon,1997-08-15,42.907,6.524,2668
5244,1493,Miss Congeniality,2000-12-22,35.229,6.524,3734
5245,458534,Rolling to You,2018-03-14,19.383,6.5,740
5246,301365,The Neon Demon,2016-05-31,23.488,6.5,3615
5247,146216,RED 2,2013-07-18,24.857,6.5,3870
5248,73567,Killer Joe,2011-09-10,16.55,6.523,1342
5249,11198,City Hunter,1993-01-01,25.183,6.5,349
5250,9900,Grandma's Boy,2006-01-06,18.919,6.523,620
5251,699,For Your Eyes Only,1981-06-24,34.528,6.5,1749
5252,1022796,Wish,2023-11-13,353.182,6.52,1056
5253,309302,Wolf Totem,2015-02-19,15.511,6.5,369
5254,72431,Red Tails,2012-01-19,25.881,6.522,599
5255,39371,Trainer at the ball,1984-10-26,6.441,6.5,357
5256,11282,Harold & Kumar Go to White Castle,2004-05-30,26.987,6.522,1960
5257,623195,Falling Inn Love,2019-08-29,17.602,6.521,1120
5258,184341,Hands of Stone,2016-08-26,21.477,6.5,381
5259,37725,It's a Boy Girl Thing,2006-07-15,23.281,6.5,1002
5260,2789,The Chronicles of Riddick,2004-06-11,19.41,6.521,3879
5261,68812,The Iceman,2012-09-01,18.204,6.519,967
5262,464446,Return,2015-07-04,5.229,6.5,390
5263,401545,Everybody Knows,2018-05-09,16.183,6.5,925
5264,389868,Seoul Station,2016-08-17,13.452,6.518,412
5265,12437,Underworld: Rise of the Lycans,2009-01-22,38.788,6.5,3469
5266,8909,Wanted,2008-06-19,36.072,6.5,6764
5267,988078,Through My Window: Across the Sea,2023-06-23,91.747,6.524,728
5268,628914,Queenpins,2021-08-26,30.821,6.515,388
5269,522938,Rambo: Last Blood,2019-09-19,62.92,6.518,3685
5270,39103,Dragon Ball Z: The Return of Cooler,1992-03-07,42.932,6.5,886
5271,581859,Da 5 Bloods,2020-06-12,13.334,6.5,1026
5272,41154,Men in Black 3,2012-05-23,46.391,6.516,9972
5273,11551,Small Soldiers,1998-07-10,28.666,6.5,2022
5274,1965,A Perfect Murder,1998-06-05,29.752,6.516,1302
5275,11400,The New World,2005-12-25,16.788,6.516,1093
5276,246655,X-Men: Apocalypse,2016-05-18,110.644,6.5,12558
5277,14249,Revenge,1990-02-16,19.504,6.5,418
5278,11348,Fragile,2005-10-14,13.816,6.5,552
5279,347629,Thank You for Your Service,2017-10-26,13.459,6.513,343
5280,14249,Revenge,1990-02-16,19.504,6.5,418
5281,11348,Fragile,2005-10-14,13.816,6.5,552
5282,347629,Thank You for Your Service,2017-10-26,13.459,6.513,343
5283,15739,Annie,1982-05-21,43.095,6.5,661
5284,10782,Basic,2003-04-18,26.677,6.5,985
5285,193,Star Trek: Generations,1994-11-18,18.212,6.513,1258
5286,381890,The Mermaid,2016-02-08,28.85,6.5,378
5287,295964,Burnt,2015-10-02,19.579,6.5,3240
5288,218425,Frequencies,2013-07-24,11.462,6.5,386
5289,22897,It's Complicated,2009-12-23,21.951,6.5,1331
5290,15070,Undisputed,2002-07-17,32.416,6.5,684
5291,5353,The Hunting Party,2007-09-03,10.332,6.5,302
5292,477018,The Translators,2019-12-20,18.556,6.5,464
5293,24122,The Rebound,2009-09-16,29.772,6.511,861
5294,9437,Kiss the Girls,1997-09-29,23.403,6.5,1423
5295,4729,The Gendarme Gets Married,1968-10-30,15.664,6.5,532
5296,807356,Watcher,2022-06-03,30.961,6.51,775
5297,732670,LEGO Star Wars Holiday Special,2020-11-17,16.158,6.5,307
5298,726208,Don't Listen,2020-07-24,17.689,6.5,721
5299,248774,Obvious Child,2014-06-06,11.45,6.51,413
5300,807356,Watcher,2022-06-03,30.961,6.51,775
5301,791155,Secret Headquarters,2022-08-12,51.705,6.5,329
5302,594718,Sputnik,2020-09-08,17.268,6.5,691
5303,553604,Honest Thief,2020-09-03,33.507,6.509,1643
5304,172385,Rio 2,2014-03-19,52.86,6.5,3344
5305,10991,Pokémon 3: The Movie,2000-07-08,36.589,6.5,599
5306,532620,Let's Dance,2019-03-27,14.829,6.5,317
5307,273271,Time Lapse,2014-05-24,14.191,6.5,1170
5308,33689,It Takes Two,1995-11-17,25.971,6.5,852
5309,13053,Bolt,2008-11-21,61.005,6.508,5791
5310,10466,The Money Pit,1986-03-26,24.604,6.5,1068
5311,708,The Living Daylights,1987-06-29,37.763,6.5,1664
5312,6,Judgment Night,1993-10-15,14.054,6.5,321
5313,1022690,Ricky Stanicky,2024-02-21,108.503,6.516,341
5314,27582,The Mechanic,2011-01-13,50.739,6.5,3091
5315,13483,Awake,2007-11-28,23.851,6.5,1310
5316,11543,Kingpin,1996-07-04,32.707,6.5,816
5317,74,War of the Worlds,2005-06-28,72.314,6.507,8041
5318,773655,Death to 2020,2020-12-27,12.714,6.5,696
5319,568620,Snake Eyes: G.I. Joe Origins,2021-07-22,58.033,6.507,1469
5320,74,War of the Worlds,2005-06-28,72.314,6.507,8042
5321,773655,Death to 2020,2020-12-27,12.714,6.5,696
5322,400650,Mary Poppins Returns,2018-12-13,27.233,6.506,3203
5323,60175,The Under-Gifted,1980-04-30,9.525,6.5,430
5324,43629,Doodlebug,1997-01-01,8.384,6.5,436
5325,11899,The Muppets Take Manhattan,1984-06-27,14.402,6.5,353
5326,961484,Last Seen Alive,2022-05-12,38.534,6.5,867
5327,667739,The Man from Toronto,2022-12-23,26.018,6.505,303
5328,376659,Bad Moms,2016-07-28,26.652,6.5,3972
5329,102382,The Amazing Spider-Man 2,2014-04-16,90.426,6.505,12762
5330,68724,Elysium,2013-08-07,44.334,6.505,8496
5331,13665,Arthur,1981-07-17,20.677,6.5,393
5332,11808,U.S. Marshals,1998-03-06,43.607,6.5,1508
5333,10527,Madagascar: Escape 2 Africa,2008-10-30,68.618,6.504,6618
5334,475303,A Rainy Day in New York,2019-07-26,3.214,6.503,2154
5335,399360,Alpha,2018-08-17,30.174,6.5,2476
5336,287689,7 Days in Hell,2015-07-11,15.182,6.5,357
5337,160139,Night Train to Lisbon,2013-03-07,17.374,6.5,385
5338,157847,Joe,2014-04-11,13.194,6.503,887
5339,146015,The Double,2014-04-03,13.588,6.5,940
5340,417384,Scary Stories to Tell in the Dark,2019-08-08,34.525,6.502,2530
5341,392207,The Invisible Guardian,2017-03-03,16.565,6.5,652
5342,227700,Anna,2013-10-13,14.955,6.5,608
5343,1710,Copycat,1995-10-27,20.977,6.502,899
5344,274862,The Lego Ninjago Movie,2017-09-21,43.406,6.501,987
5345,531438,Holiday in the Wild,2019-11-06,11.468,6.5,514
5346,43947,I Spit on Your Grave,2010-06-17,39.737,6.5,2156
5347,30689,Four Flies on Grey Velvet,1971-12-17,10.011,6.5,356
5348,10631,All of Me,1984-09-21,12.275,6.5,323
5349,302,Swimming Pool,2003-05-21,22.301,6.5,658
5350,441282,Night Hunter,2019-08-29,33.827,6.5,784
5351,229297,Magic in the Moonlight,2014-07-25,17.759,6.5,2013
5352,20943,The Ugly Truth,2009-07-24,40.22,6.5,3398
5353,19277,In Hell,2003-11-24,29.562,6.5,497
5354,584,2 Fast 2 Furious,2003-06-05,10.004,6.499,7129
5355,400,Things to Do in Denver When You're Dead,1995-12-01,16.91,6.5,355
5356,444539,The Bookshop,2017-11-10,15.149,6.5,413
5357,51991,Romantics Anonymous,2010-12-22,9.345,6.5,511
5358,63492,What's Your Number?,2011-09-30,17.967,6.497,2266
5359,10894,May,2003-04-11,13.22,6.497,580
5360,320367,Return,2015-01-01,5.899,6.5,782
5361,104859,Mac & Devin Go to High School,2012-07-03,16.59,6.5,407
5362,9086,Young Guns II,1990-08-01,22.186,6.5,504
5363,601470,The Eyes of Tammy Faye,2021-09-17,11.396,6.492,556
5364,575100,When Mom Is Away,2019-02-07,9.505,6.5,468
5365,335051,God Willing,2015-04-09,9.536,6.5,587
5366,116711,Epic,2013-05-15,33.139,6.5,2609
5367,12610,Osmosis Jones,2001-08-10,25.211,6.5,968
5368,253,Live and Let Die,1973-06-27,38.94,6.5,1927
5369,977506,The Crime Is Mine,2023-03-08,16.589,6.494,334
5370,492719,Godzilla: City on the Edge of Battle,2018-05-18,34.882,6.5,316
5371,365620,Ferrari,2023-12-14,98.656,6.493,643
5372,73723,The Lorax,2012-03-01,100.084,6.494,3376
5373,9870,Forgetting Sarah Marshall,2008-04-17,29.849,6.494,3250
5374,39100,Dragon Ball Z: The World's Strongest,1990-03-10,40.379,6.5,455
5375,13205,Bambi II,2006-01-26,27.142,6.493,941
5376,12222,Horton Hears a Who!,2008-03-03,40.071,6.5,3133
5377,10330,Freaky Friday,2003-08-05,43.485,6.493,3631
5378,7442,Sleeping with the Enemy,1991-01-13,24.557,6.5,1009
5379,301804,Before I Wake,2016-04-07,18.128,6.5,1775
5380,8346,My Big Fat Greek Wedding,2002-04-19,18.928,6.5,2038
5381,535,Flashdance,1983-04-14,35.107,6.5,1390
5382,10866,Joy Ride,2001-10-05,25.416,6.5,1118
5383,10326,Forever Young,1992-12-16,18.544,6.5,843
5384,747188,Asteroid City,2023-06-08,49.707,6.5,1550
5385,47760,Restless,2011-09-16,8.923,6.5,387
5386,15373,Role Models,2008-11-07,17.242,6.489,1805
5387,10347,Dobermann,1997-06-18,14.763,6.5,478
5388,1551,Flatliners,1990-08-10,26.437,6.5,1454
5389,18405,The Last House on the Left,2009-03-13,28.528,6.5,1662
5390,16690,Return to Never Land,2002-02-14,26.341,6.489,2265
5391,14684,School Ties,1992-09-18,21.628,6.5,367
5392,341174,Fifty Shades Darker,2017-02-08,83.48,6.5,7421
5393,18032,The Secret of Moonacre,2009-02-06,23.427,6.5,433
5394,12242,Mulan II,2004-11-03,44.888,6.5,2253
5395,11980,The Prophecy,1995-08-05,27.034,6.5,471
5396,11001,Blue Streak,1999-09-17,26.959,6.486,1405
5397,10622,Mr. Nice Guy,1997-01-31,34.452,6.5,624
5398,10249,The Rocketeer,1991-06-21,28.582,6.5,881
5399,4233,Scream 2,1997-12-12,66.567,6.488,3936
5400,204922,Before I Go to Sleep,2014-09-03,33.026,6.5,1934
5401,101669,Mother's Day,2010-09-23,15.64,6.5,397
5402,14854,Lone Wolf McQuade,1983-04-15,32.89,6.5,334
5403,13573,The United States of Leland,2003-05-15,15.953,6.5,300
5404,10684,Courage Under Fire,1996-07-04,18.854,6.5,865
5405,9535,Analyze This,1999-03-05,23.154,6.5,1783
5406,152,Star Trek: The Motion Picture,1979-12-07,31.793,6.487,1637
5407,574982,The Blackout,2019-11-21,10.995,6.5,436
5408,529962,The Perfection,2018-09-20,15.055,6.5,1287
5409,453755,Arctic,2018-11-21,20.743,6.5,1149
5410,401469,Widows,2018-11-06,28.616,6.486,2214
5411,270343,Love at First Fight,2014-08-20,11.628,6.5,423
5412,297608,The Taking of Deborah Logan,2014-10-21,32.753,6.484,1134
5413,72387,Safe,2012-04-16,40.242,6.5,2328
5414,407436,Mowgli: Legend of the Jungle,2018-11-25,28.998,6.5,2410
5415,375012,Under the Shadow,2016-09-30,10.76,6.5,632
5416,243684,"Men, Women & Children",2014-10-17,17.765,6.5,846
5417,7516,Smokin' Aces,2006-12-09,23.233,6.5,1558
5418,540901,Hustlers,2019-09-12,54.17,6.5,2831
5419,492282,Like a Cat on a Highway,2017-12-28,7.692,6.484,878
5420,467482,A Man in a Hurry,2018-11-07,6.984,6.5,302
5421,121826,Quartet,2012-12-26,14.114,6.5,347
5422,8954,Reservation Road,2007-09-13,11.56,6.5,357
5423,753342,Napoleon,2023-11-22,215.775,6.484,1991
5424,267192,Genius,2016-06-10,15.023,6.5,645
5425,18898,Looking for Eric,2009-05-27,8.819,6.5,316
5426,9779,The Sisterhood of the Traveling Pants,2005-06-01,20.339,6.5,1245
5427,788929,Lamb,2021-08-12,24.239,6.5,793
5428,390054,Sand Castle,2017-04-21,20.583,6.5,750
5429,9615,The Fast and the Furious: Tokyo Drift,2006-06-03,15.691,6.48,6547
5430,9522,Wedding Crashers,2005-07-13,42.006,6.479,4192
5431,664,Twister,1996-05-10,57.771,6.48,3051
5432,723072,Host,2020-12-04,50.756,6.5,864
5433,398929,Alibi.com,2017-02-15,15.239,6.5,1621
5434,39101,Dragon Ball Z: The Tree of Might,1990-06-07,53.159,6.478,526
5435,15602,Grumpier Old Men,1995-12-22,20.134,6.5,356
5436,96,Beverly Hills Cop II,1987-05-18,34.814,6.479,2270
5437,446791,All the Money in the World,2017-12-21,19.101,6.478,2188
5438,400157,Wonder Park,2019-03-13,29.314,6.5,668
5439,39874,My Bloody Valentine,1981-02-11,17.174,6.479,439
5440,38842,Middle Men,2009-05-17,14.049,6.5,302
5441,30943,The Deep End of the Ocean,1999-03-12,21.083,6.5,408
5442,16523,Where the Wild Things Are,2009-10-16,26.149,6.5,1757
5443,9772,Air Force One,1997-07-25,31.028,6.478,2804
5444,258099,Just Before I Go,2015-04-24,10.306,6.5,309
5445,199575,These Final Hours,2014-07-31,12.249,6.5,532
5446,45243,The Hangover Part II,2011-05-25,76.147,6.5,10107
5447,13680,The Game Plan,2007-09-28,29.984,6.478,1944
5448,616037,Thor: Love and Thunder,2022-07-06,137.727,6.476,7087
5449,369230,Them Who?,2015-11-19,6.34,6.5,411
5450,38363,Fair Game,2010-05-20,18.335,6.5,739
5451,36593,Naked Gun 33⅓: The Final Insult,1994-03-18,37.604,6.5,1944
5452,12689,"Angus, Thongs and Perfect Snogging",2008-07-25,23.316,6.5,770
5453,420634,Terrifier,2018-01-25,58.317,6.474,1896
5454,708336,Return of the Tooth Fairy,2020-06-15,17.871,6.5,848
5455,621151,Spell,2020-10-30,28.367,6.5,372
5456,391710,A Futile and Stupid Gesture,2018-01-24,10.556,6.5,313
5457,359246,Hell House LLC,2015-10-16,31.977,6.5,393
5458,331583,The Whole Truth,2016-03-25,20.116,6.5,1087
5459,11395,The Santa Clause,1994-11-11,27.925,6.472,1953
5460,331583,The Whole Truth,2016-03-25,20.116,6.5,1087
5461,10390,For Love of the Game,1999-09-17,13.924,6.5,396
5462,482,Shaft,1971-06-25,21.846,6.473,334
5463,266285,The Salvation,2014-05-22,21.95,6.472,811
5464,252838,The Wedding Ringer,2015-01-16,38.61,6.5,1528
5465,11395,The Santa Clause,1994-11-11,27.925,6.472,1953
5466,11827,Heavy Metal,1981-08-07,27.732,6.5,653
5467,489245,The Kill Team,2019-10-17,17.353,6.5,371
5468,333385,Mr. Right,2016-02-29,18.834,6.5,1287
5469,184314,Young & Beautiful,2013-08-21,27.009,6.5,1180
5470,22972,Green Zone,2010-03-11,21.904,6.47,2093
5471,11559,Tideland,2005-09-09,10.061,6.5,527
5472,8288,A Midsummer Night's Sex Comedy,1982-07-16,16.854,6.5,378
5473,924482,The Ledge,2022-02-18,43.556,6.5,311
5474,157849,A Most Wanted Man,2014-07-25,15.951,6.469,1300
5475,13027,Eagle Eye,2008-09-25,32.251,6.5,2733
5476,10660,It Could Happen to You,1994-07-29,29.744,6.469,686
5477,726209,Leave the World Behind,2023-11-22,77.903,6.468,2067
5478,79218,Ice Age: A Mammoth Christmas,2011-11-24,38.047,6.5,619
5479,20526,TRON: Legacy,2010-12-14,77.895,6.469,6886
5480,1907,The Beach,2000-02-03,18.815,6.468,4188
5481,726209,Leave the World Behind,2023-11-22,77.903,6.468,2067
5482,639798,32 Malasana Street,2020-01-17,15.247,6.465,637
5483,605116,Project Power,2020-08-14,19.599,6.467,2734
5484,193893,Let's Be Cops,2014-08-13,42.604,6.5,2673
5485,75674,Act of Valor,2012-02-24,24.844,6.5,1069
5486,9691,Assassins,1995-10-06,30.597,6.5,1481
5487,763148,Time Is Up,2021-09-09,24.242,6.5,632
5488,654028,The Christmas Chronicles: Part Two,2020-11-18,25.886,6.466,972
5489,72197,The Pirates! In an Adventure with Scientists!,2012-03-12,21.758,6.5,1039
5490,829560,The Next 365 Days,2022-08-19,138.592,6.465,962
5491,740985,Borat Subsequent Moviefilm,2020-10-23,33.923,6.5,2408
5492,225728,Macbeth,2015-09-22,20.046,6.465,1401
5493,9032,Big Daddy,1999-06-25,29.676,6.467,3117
5494,3536,U-571,2000-04-20,33.287,6.5,1155
5495,396940,Super Dark Times,2017-09-29,12.751,6.464,585
5496,203793,Stalingrad,2013-10-09,1.044,6.5,334
5497,50620,The Twilight Saga: Breaking Dawn - Part 2,2012-11-13,94.043,6.464,8597
5498,17710,Hey Arnold! The Movie,2002-06-28,17.745,6.5,336
5499,14462,The Manchurian Candidate,2004-07-30,19.355,6.5,1461
5500,14462,The Manchurian Candidate,2004-07-30,19.355,6.5,1461
5501,9843,Big Nothing,2006-12-01,10.621,6.5,402
5502,622,The Ninth Gate,1999-08-25,30.322,6.5,2868
5503,603119,The Silencing,2020-07-18,30.736,6.5,628
5504,429417,Ghost Stories,2018-01-20,18.449,6.463,1130
5505,115290,Blue Lagoon: The Awakening,2012-06-16,32.084,6.463,1365
5506,41446,Scream 4,2011-04-13,52.76,6.5,3514
5507,20048,Confessions of a Shopaholic,2009-02-05,26.46,6.463,2539
5508,11846,Father of the Bride,1991-12-20,29.306,6.5,1292
5509,5174,Rush Hour 3,2007-08-08,61.999,6.5,3091
5510,625568,Unhinged,2020-07-16,33.718,6.462,2143
5511,458897,Charlie's Angels,2019-11-14,42.183,6.5,2847
5512,379862,Return,2015-11-28,10.713,6.5,622
5513,10806,In & Out,1997-09-10,14.734,6.5,657
5514,10279,Summer of Sam,1999-07-02,11.985,6.5,431
5515,543540,The Perfect Date,2019-04-12,27.934,6.461,3190
5516,532408,The Boogeyman,2023-05-31,40.814,6.461,762
5517,334878,Blind Date,2015-05-06,17.33,6.5,532
5518,280996,Mr. Holmes,2015-06-19,19.801,6.5,1790
5519,59961,Safe House,2012-02-08,21.148,6.461,3410
5520,12600,Pokémon 4Ever,2001-07-06,32.128,6.5,394
5521,10859,Stakeout,1987-08-05,13.129,6.5,374
5522,10760,Sydney White,2007-09-21,16.654,6.5,1008
5523,397,French Kiss,1995-05-05,22.119,6.5,685
5524,852096,We Have a Ghost,2023-02-24,32.545,6.5,533
5525,34016,She's Out of My League,2010-03-11,39.676,6.46,2017
5526,23963,Pontypool,2009-03-06,10.582,6.46,581
5527,8012,Get Shorty,1995-10-20,27.516,6.46,977
5528,2133,The Perfect Storm,2000-06-29,39.036,6.5,2178
5529,2107,L.A. Story,1991-02-08,14.532,6.5,311
5530,324852,Despicable Me 3,2017-06-15,80.32,6.459,6802
5531,54318,The Water Horse,2007-12-25,28.266,6.5,992
5532,15261,Bring It On: In It to Win It,2007-10-29,1.234,6.5,495
5533,9404,Police Story 4: First Strike,1996-02-10,35.183,6.5,451
5534,1281,Bean,1997-07-03,33.975,6.5,2300
5535,810873,Single All the Way,2021-12-02,12.069,6.5,355
5536,617708,La Llorona,2019-07-25,16.54,6.5,312
5537,537739,Can You Keep a Secret?,2019-09-13,21.052,6.5,871
5538,59678,Attack the Block,2011-05-12,17.957,6.458,1964
5539,10576,Psycho II,1983-06-03,33.439,6.5,597
